sample_id,value
3608,1.4185431599617017e-05
3609,1.2751943338662407e-05
3610,0.00018054069969803066
3611,-9.636250995099549e-05
3612,1.3052690122276535e-05
3613,3.030947968363769e-06
3614,2.2449829801916936e-05
3615,1.4577954635023939e-05
3616,3.124419068917632e-05
3617,-6.548512652516353e-05
3618,-0.00023539240807294798
3619,3.368309568613767e-05
3620,7.408555224537826e-06
3621,5.606622900813823e-06
3622,8.759694108739445e-05
3623,-8.55769375339145e-05
3624,9.797655697911956e-06
3625,-8.555716155096829e-05
3626,9.204568825662132e-05
3627,3.8375633489340396e-05
3628,-0.0002100614089518781
3629,2.2232212405651763e-05
3630,-9.454904636368136e-05
3631,-4.987308140844086e-05
3632,-0.00024215828664600936
3633,-4.610498109832409e-05
3634,-5.8037018775939754e-05
3635,-4.891204545274364e-05
3636,6.8032122217117725e-06
3637,8.141287043690688e-06
3638,3.118785470724083e-05
3639,-0.00010706474678590867
3640,1.4975108020007562e-05
3641,2.3770857881754527e-05
3642,-9.316651094704808e-05
3643,-0.00015216420553624565
3644,1.0967097431421253e-05
3645,-8.183241467922878e-05
3646,0.00014978909827768766
3647,2.2634498402476225e-05
3648,7.55571814253923e-05
3649,-0.0002898130811750887
3650,0.00015169335547834581
3651,-0.00032317715594544814
3652,-9.256949275732064e-06
3653,8.13980074599384e-06
3654,8.155143260955777e-06
3655,9.098699297755909e-05
3656,6.54001943767072e-06
3657,-2.3923416249453933e-05
3658,9.05448121950028e-05
3659,-4.737223526462884e-05
3660,0.00014058663342148093
3661,2.8971081599593265e-06
3662,-0.00025559123186394655
3663,-2.1932531427591897e-05
3664,0.0001223561102524386
3665,-0.00020594603624194842
3666,-4.453537650406359e-05
3667,-0.00033235510326921853
3668,1.1468130070716151e-05
3669,0.00014877603575587107
3670,-2.1359670348465417e-05
3671,-6.965007754042712e-05
3672,0.00013293923949822732
3673,-2.583175525069222e-06
3674,8.374892920255618e-06
3675,-6.838678000494799e-05
3676,5.413718894124019e-06
3677,-3.824300132691875e-06
3678,5.9779342263936935e-06
3679,-7.254824256524432e-05
3680,-0.00023639863720163683
3681,-5.42849424295125e-05
3682,3.398002805188302e-05
3683,0.00017090415358543315
3684,-7.834166400134532e-05
3685,-0.00018542912779375816
3686,-4.025212768465264e-05
3687,4.854305684566492e-05
3688,2.4346580076962566e-05
3689,-0.00020484324190765633
3690,-0.0001022817624732847
3691,2.0589965209364846e-05
3692,0.00014192267917096646
3693,-6.669791880995042e-05
3694,-8.637836137786499e-05
3695,-4.571619145572166e-05
3696,3.866227995604247e-06
3697,4.590059164911488e-06
3698,2.6153920404612902e-05
3699,-1.4430295117199415e-05
3700,-3.862648084759713e-06
3701,-8.117830809205697e-05
3702,0.00010083640143275207
3703,-3.9729064144193936e-05
3704,2.254338581115009e-05
3705,-0.00011332661472260847
3706,-0.00010005798023194047
3707,0.0001146138711832465
3708,-3.415695019066284e-06
3709,-0.00012279896065592736
3710,-0.00010371070308610809
